cafe_id,kakao_name,review_id,sentence_id,sentence,features,is_study_related
C051,애플하우스,C051_R0001,C051_R0001_S04,"저녁 시간에는 예약이 많네요~ 주차도 편하고, 인테리어도 멋지고, 친절하셔서 기분이 좋습니다 ^^",,0
C051,애플하우스,C051_R0002,C051_R0002_S01,가끔오는데 인테리어도 좋고 대화하기나,,0
C051,애플하우스,C051_R0002,C051_R0002_S02,음식맛도 맛있어여,,0
C051,애플하우스,C051_R0003,C051_R0003_S01,피자도 맛있고  생과일 주스 맛있어요,,0
C051,애플하우스,C051_R0003,C051_R0003_S02,친절해서 너무 기분 좋아요,,0
C051,애플하우스,C051_R0003,C051_R0003_S03,매장내 인테리어도 편안했어요,,0
C051,애플하우스,C051_R0004,C051_R0004_S01,"가고싶은 곳, 맛이 생각나는곳",,0
C051,애플하우스,C051_R0004,C051_R0004_S02,애플하우스에 오랜만에 방문했다,,0
C051,애플하우스,C051_R0004,C051_R0004_S03,점심시간이 끝나갈 무렵인데 빈자리 탁자가 없다,좌석,1
C051,애플하우스,C051_R0004,C051_R0004_S04,"조금 후에 자리잡고앉아 스파게티 세개, 피자 하나, 샐러드 하나를 주문했다",좌석,1
C051,애플하우스,C051_R0004,C051_R0004_S05,식재료가 신선하고 알차며 맛은 최고다,,0
C051,애플하우스,C051_R0004,C051_R0004_S06,남김없이 그릇을 비웠다,,0
C051,애플하우스,C051_R0004,C051_R0004_S07,사진을 잘 챙기지 못해 아쉽다,,0
C051,애플하우스,C051_R0004,C051_R0004_S08,언제나 먹어도 또 먹고싶은 애플하우스의 메뉴들,,0
C051,애플하우스,C051_R0004,C051_R0004_S09,좋다,,0
C051,애플하우스,C051_R0005,C051_R0005_S01,매일 먹고 싶은 애플하우스 용인 숨은 맛집,,0
C051,애플하우스,C051_R0006,C051_R0006_S01,파스타 맛집입니다,,0
C051,애플하우스,C051_R0006,C051_R0006_S02,컨셉도 독특하고 분위기도 좋고 음식도 맛있어요~ 화장실에 시원하게 선풍기를 틀어놓는 센스 ^^ 다음엔 피자를 먹어봐야겠어요,,0
C051,애플하우스,C051_R0007,C051_R0007_S01,매운 까르보나라 파스타,,0
C051,애플하우스,C051_R0007,C051_R0007_S02,매워서 맛있어요,,0
C051,애플하우스,C051_R0007,C051_R0007_S03,불고기샐러드피자랑 같이 먹으면 꿀맛이네요,,0
C051,애플하우스,C051_R0008,C051_R0008_S01,10시부터 오픈이라 보건소 갔다가 들렸어요,,0
C051,애플하우스,C051_R0008,C051_R0008_S02,"식전빵도 주시고, 맛도 괜찮았어요",,0
C051,애플하우스,C051_R0009,C051_R0009_S01,우리 부부가 인정한 용인시청 맛집,,0
C051,애플하우스,C051_R0009,C051_R0009_S02,"오늘은 불고기피자, 알리오올리오, 단호박 파스타 이렇게 시켰는데 여전히 맛 좋더라구요",,0
C051,애플하우스,C051_R0009,C051_R0009_S03,가끔씩 생각나는 맛이라 종종 들려요-,,0
C052,아이갓에브리씽 용인교육지원청점,C052_R0001,C052_R0001_S01,직원들이 친절하고 음료도 맛있어요,,0
C052,아이갓에브리씽 용인교육지원청점,C052_R0001,C052_R0001_S02,잘 쉬었다 갈게요~,,0
C052,아이갓에브리씽 용인교육지원청점,C052_R0002,C052_R0002_S01,커피 진한것같아요ㅎ,,0
C052,아이갓에브리씽 용인교육지원청점,C052_R0003,C052_R0003_S01,테이크아웃하기 좋아요~~,,0
C052,아이갓에브리씽 용인교육지원청점,C052_R0004,C052_R0004_S01,우연히 방문하게 된 아이갓에브리씽,,0
C052,아이갓에브리씽 용인교육지원청점,C052_R0004,C052_R0004_S02,음료가 맛있네요,,0
C052,아이갓에브리씽 용인교육지원청점,C052_R0005,C052_R0005_S01,텀블러 가져가면 300원 할인도 해줘요,,0
C052,아이갓에브리씽 용인교육지원청점,C052_R0006,C052_R0006_S01,편하게 이야기하기  좋아요^^,,0
C052,아이갓에브리씽 용인교육지원청점,C052_R0007,C052_R0007_S01,교육지원청 별관1층 커피숍,,0
C054,폴바셋 용인시청DT점,C054_R0001,C054_R0001_S01,라벤더 아이스크림을 먹기위해 할 수 없이 이용,,0
C054,폴바셋 용인시청DT점,C054_R0001,C054_R0001_S02,2층 사람 많음,혼잡도,1
C054,폴바셋 용인시청DT점,C054_R0002,C054_R0002_S01,역시 폴바셋은 아이스크림이죠,,0
C054,폴바셋 용인시청DT점,C054_R0003,C054_R0003_S01,시간을 올차게 보낼수있는 장소 폴바셋,,0
C054,폴바셋 용인시청DT점,C054_R0003,C054_R0003_S02,직원님들 친절하고 커피맛 아주 그만인 카페,,0
C054,폴바셋 용인시청DT점,C054_R0003,C054_R0003_S03,들를때마다 만족하는 카페 폴바셋이다,,0
C054,폴바셋 용인시청DT점,C054_R0003,C054_R0003_S04,밀크소프트아포가토맛 좋다,,0
C054,폴바셋 용인시청DT점,C054_R0003,C054_R0003_S05,아이스크림 진짜 소프트하다,,0
C054,폴바셋 용인시청DT점,C054_R0003,C054_R0003_S06,에스프레소맛 진하고도 은은하다,,0
C054,폴바셋 용인시청DT점,C054_R0003,C054_R0003_S07,다양한 메뉴를 즐길수있어 좋은곳이다,,0
C054,폴바셋 용인시청DT점,C054_R0004,C054_R0004_S01,26,,0
C054,폴바셋 용인시청DT점,C054_R0004,C054_R0004_S02,28,,0
C054,폴바셋 용인시청DT점,C054_R0004,C054_R0004_S03,신메뉴,,0
C054,폴바셋 용인시청DT점,C054_R0004,C054_R0004_S04,아사이베리요거트,,0
C054,폴바셋 용인시청DT점,C054_R0004,C054_R0004_S05,"7,500",,0
C054,폴바셋 용인시청DT점,C054_R0004,C054_R0004_S06,"라벤더 아이스크림 블루베리라떼  7,900",,0
C054,폴바셋 용인시청DT점,C054_R0004,C054_R0004_S07,식사후라 많이 못 마실거 같았는데,,0
C054,폴바셋 용인시청DT점,C054_R0004,C054_R0004_S08,맛있어서 금새 다 마셨어요,,0
C054,폴바셋 용인시청DT점,C054_R0004,C054_R0004_S09,색도 이쁘고 맛도있고,,0
C054,폴바셋 용인시청DT점,C054_R0004,C054_R0004_S10,두마리 토끼 다 잡았네요 ㅎ,,0
C054,폴바셋 용인시청DT점,C054_R0005,C054_R0005_S01,폴바셋 아이스크림 먹으러 왔어요~~~~^^,,0
C054,폴바셋 용인시청DT점,C054_R0005,C054_R0005_S02,밀크티도 안달아서 굿~~~~,,0
C054,폴바셋 용인시청DT점,C054_R0006,C054_R0006_S01,아쿠림라떼♡,,0
C054,폴바셋 용인시청DT점,C054_R0006,C054_R0006_S02,인테리어도 깔끔하고 편해요,,0
C054,폴바셋 용인시청DT점,C054_R0007,C054_R0007_S01,커피 부드러워요,,0
C054,폴바셋 용인시청DT점,C054_R0008,C054_R0008_S01,룽고 찐하고 맛있네요 ^^♡,,0
C054,폴바셋 용인시청DT점,C054_R0009,C054_R0009_S01,오랜만에 남편이랑 저녁먹고 커피마시러 들렸어요~,,0
C054,폴바셋 용인시청DT점,C054_R0009,C054_R0009_S02,시즌룽고메리코코 커피 정말 맛있네요,,0
C054,폴바셋 용인시청DT점,C054_R0009,C054_R0009_S03,특히 티라미슈케이크와 같이 먹으니 더,,0
C054,폴바셋 용인시청DT점,C054_R0009,C054_R0009_S04,맛있고 조용해서 대화하기 좋았어요^^,조용함,1
C054,폴바셋 용인시청DT점,C054_R0009,C054_R0009_S05,2층은 자리도 넉넉하고 인테리어도 예뻐서 데이트 장소로 추천합니다🫰😊,좌석,1
C054,폴바셋 용인시청DT점,C054_R0010,C054_R0010_S01,조용하게 이야기나누기 좋아요,조용함,1
C054,폴바셋 용인시청DT점,C054_R0010,C054_R0010_S02,테이블은 불편합니다,좌석,1
C054,폴바셋 용인시청DT점,C054_R0010,C054_R0010_S03,음료는 맛있어요,,0
C058,길과사람,C058_R0001,C058_R0001_S01,안주도 맛있지만,,0
C058,길과사람,C058_R0001,C058_R0001_S02,사장님 넘넘 친절하세요,,0
C058,길과사람,C058_R0002,C058_R0002_S01,폴바셋가려다 우연히 이용했어요가,,0
C058,길과사람,C058_R0002,C058_R0002_S02,가볍게 마시기 좋고 친절해요,,0
C058,길과사람,C058_R0003,C058_R0003_S01,쥐포에도 정성이 느껴집니다~,,0
C058,길과사람,C058_R0003,C058_R0003_S02,늘 친절하시기에 지나가다 배불러도 맥주한잔하러 들어가는 곳입니다^^,,0
C058,길과사람,C058_R0003,C058_R0003_S03,맥주도 맛나고 여러잔 먹게되는곳~,,0
C058,길과사람,C058_R0003,C058_R0003_S04,잘먹었습니다^^,,0
C058,길과사람,C058_R0004,C058_R0004_S01,사장님 친절하시고 서비스도 좋아요~~,,0
C058,길과사람,C058_R0005,C058_R0005_S01,동네에 이렇게 아늑한곳이 있을까요,,0
C058,길과사람,C058_R0005,C058_R0005_S02,가볍게 무겁게 다녀오기좋은곳~,,0
C058,길과사람,C058_R0005,C058_R0005_S03,사장님들이 친절하기까지 하시니 더더욱 좋은것 같아요,,0
C058,길과사람,C058_R0005,C058_R0005_S04,이번엔 가볍게 시켰지만  모든 안주가 다 맛난것같아요~,,0
C058,길과사람,C058_R0005,C058_R0005_S05,번창하세요~,,0
C058,길과사람,C058_R0005,C058_R0005_S06,또들를께용♡,,0
C058,길과사람,C058_R0006,C058_R0006_S01,좋아요,,0
C059,그카페그커피,C059_R0001,C059_R0001_S01,용인에서 수제커피중 맛난곳~,,0
C059,그카페그커피,C059_R0002,C059_R0002_S01,커피 열매를 보고 싶을땐~,,0
C059,그카페그커피,C059_R0002,C059_R0002_S02,향 가득 맛난 커피호텔과,,0
C059,그카페그커피,C059_R0002,C059_R0002_S03,클래식 원음이 듣고 싶을땐,,0
C059,그카페그커피,C059_R0002,C059_R0002_S04,꼭 한번 가면 감동 받을 커피 명장 카페,,0
C059,그카페그커피,C059_R0003,C059_R0003_S01,커피의 명장과,,0
C059,그카페그커피,C059_R0003,C059_R0003_S02,클래식을 편히 클래식하게 들을수 있는 곳,,0
C059,그카페그커피,C059_R0004,C059_R0004_S01,오랜만에 들렸는데 역시 커피가 맛있네요,,0
C059,그카페그커피,C059_R0005,C059_R0005_S01,커피 정말 맛나요,,0
C059,그카페그커피,C059_R0006,C059_R0006_S01,커피가 참 맛있어요,,0
C059,그카페그커피,C059_R0007,C059_R0007_S01,커피가 정말 맛있어요,,0
C059,그카페그커피,C059_R0008,C059_R0008_S01,커피 정말로 맛나요,,0
C059,그카페그커피,C059_R0008,C059_R0008_S02,거기다 친절 하기도 하십니다,,0
C059,그카페그커피,C059_R0009,C059_R0009_S01,디 카페인 커피 정말 맛있어요,,0
C060,카페 오굿,C060_R0001,C060_R0001_S01,버터떡 맛있네요~~,,0
C060,카페 오굿,C060_R0002,C060_R0002_S01,선물 받아서 너무 맛있게 먹었는데 계속 생각이 나서 결국 참지 못하고 다음 날 바로 매장으로 달려갔어요😊,,0
C060,카페 오굿,C060_R0002,C060_R0002_S02,고구마 케이크는 처음 먹어봤는데,,0
C060,카페 오굿,C060_R0002,C060_R0002_S03,고구마 본연의 달콤함은 살아 있으면서도,,0
C060,카페 오굿,C060_R0002,C060_R0002_S04,"과하게 달지 않아서 끝까지 부담 없이 먹기 좋았고,",가격대,1
C060,카페 오굿,C060_R0002,C060_R0002_S05,너무너무 맛있는 바스크 치즈 케이크,,0
C060,카페 오굿,C060_R0002,C060_R0002_S06,단맛이 강하지 않고 촉촉하게 치즈의 고소함이 중심이 되는 스타일이라 몇 입만 먹어도 만족감이 꽤 높은 케이크였어요❤,,0
C060,카페 오굿,C060_R0002,C060_R0002_S07,너무 잘먹었습니다,,0
C060,카페 오굿,C060_R0002,C060_R0002_S08,다음에 재방문 할게요~,,0
C060,카페 오굿,C060_R0003,C060_R0003_S01,개업 이후 최고 호평 리뷰에  감사드립니다,,0
C060,카페 오굿,C060_R0003,C060_R0003_S02,"""저희 카페 홍보대사는  바로 고객님",,0
C060,카페 오굿,C060_R0003,C060_R0003_S03,"입니다""",,0
C060,카페 오굿,C060_R0003,C060_R0003_S04,슬로건 처럼  시종일관  최고의 맛과 서비스로,,0
C060,카페 오굿,C060_R0003,C060_R0003_S05,보답하겠습니다,,0
C060,카페 오굿,C060_R0004,C060_R0004_S01,쌍화탕 진짜 최고네요 음료보다 한약에 가까운 맛이에요ㅎㅎ 많이 달지도 않고 잣도 많이 띄워주시고 한방맛이 깊고 진해서 앓던 감기가 다 낫는 기분이네요,,0
C060,카페 오굿,C060_R0004,C060_R0004_S02,노른자도 띄워주시는 것 같은데 저는 빼고 먹었어요 진짜 최고,,0
C060,카페 오굿,C060_R0004,C060_R0004_S03,원래 케이크만 사먹던 집이었는데 음료도 최고네요,,0
C060,카페 오굿,C060_R0004,C060_R0004_S04,서비스로 주신 커피콩빵도 겉바속촉 너무 맛나요 강릉꺼보다 더 맛있어요~,,0
C060,카페 오굿,C060_R0005,C060_R0005_S01,쌍화차 호평 리뷰는 처음 인듯 합니다,,0
C060,카페 오굿,C060_R0005,C060_R0005_S02,남녀노소 고객님이 오시지만  1층이라  특히,,0
C060,카페 오굿,C060_R0005,C060_R0005_S03,연세 있으신 분들이  편해서 많이 오셔서 드시는,,0
C060,카페 오굿,C060_R0005,C060_R0005_S04,메뉴인데 리뷰를 남기신 경우는  없었는듯 합니다,,0
C060,카페 오굿,C060_R0005,C060_R0005_S05,감사드립니다,,0
C060,카페 오굿,C060_R0005,C060_R0005_S06,변함없이  건강을 생각한 메뉴ㆍ맛과 서비스로 보답해 드리겠습니다,,0
C060,카페 오굿,C060_R0006,C060_R0006_S01,커피 맛도 좋고 케잌도 맛있어요 커피콩빵도 맛보라고 주셨어요,,0
C060,카페 오굿,C060_R0007,C060_R0007_S01,용인 일대에서 찾아보기 힘든 케익하우스입니다,,0
C060,카페 오굿,C060_R0007,C060_R0007_S02,"사장님께서 직접 만드신 케익과 빵, 청으로 만든 다양함 음료가 있습니다",,0
C060,카페 오굿,C060_R0007,C060_R0007_S03,케익이 많이 달지 않으면서 너무 맛있어요,,0
C060,카페 오굿,C060_R0008,C060_R0008_S01,극찬 리뷰에 감사드립니다,,0
C060,카페 오굿,C060_R0008,C060_R0008_S02,누구신지는 잘 모르겠지만 저의 가게가 추구하는,,0
C060,카페 오굿,C060_R0008,C060_R0008_S03,진심을 그대로 표현해 주셔서 더할 수 없는 칭찬과 격려에 힘이 되고 더 잘 해야겠다는 각오를 다져봅니다,,0
C060,카페 오굿,C060_R0009,C060_R0009_S01,아이스라떼 얼음이 우유라 녹아도 맛있어요,,0
C060,카페 오굿,C060_R0010,C060_R0010_S01,감사합니다,,0
C060,카페 오굿,C060_R0010,C060_R0010_S02,많은 분들이 우유얼음에 깜짝 놀래시곤한데 리뷰글은 처음입니다,,0
C060,카페 오굿,C060_R0010,C060_R0010_S03,일반 타 카페와는 차별화한 우유 얼음을 넣어서 우유의 고소한 맛을  마지막까지 느끼실 수 있을거예요,,0
C060,카페 오굿,C060_R0010,C060_R0010_S04,자주 찾아주십시요,,0
C060,카페 오굿,C060_R0010,C060_R0010_S05,다시 한번 감사드립니다,,0
C060,카페 오굿,C060_R0011,C060_R0011_S01,친절하세요,,0
C060,카페 오굿,C060_R0012,C060_R0012_S01,감사합니다,,0
C060,카페 오굿,C060_R0012,C060_R0012_S02,고객님이 저희 홍보대사 입니다,,0
C060,카페 오굿,C060_R0012,C060_R0012_S03,자주 찾아와 주시고 좋은 점은 많이 홍보 부탁드려요,,0
C060,카페 오굿,C060_R0013,C060_R0013_S01,딸이랑 운동하러 나왔다가,,0
C060,카페 오굿,C060_R0013,C060_R0013_S02,국내산 통팥을보고,,0
C060,카페 오굿,C060_R0013,C060_R0013_S03,오굿으로,,0
C060,카페 오굿,C060_R0013,C060_R0013_S04,빙수 먹으러 그냥 들어옴,,0
C060,카페 오굿,C060_R0013,C060_R0013_S05,맛있고,,0
C060,카페 오굿,C060_R0013,C060_R0013_S06,친절하시고,,0
C060,카페 오굿,C060_R0013,C060_R0013_S07,깨끗하고,,0
C060,카페 오굿,C060_R0013,C060_R0013_S08,분위기 밝고,,0
C060,카페 오굿,C060_R0013,C060_R0013_S09,만족,,0
C060,카페 오굿,C060_R0013,C060_R0013_S10,맛있어요,,0
C060,카페 오굿,C060_R0013,C060_R0013_S11,많이 놀러오세요👍,,0
C060,카페 오굿,C060_R0014,C060_R0014_S01,방문해 주시고 칭찬 리뷰글까지 남겨주심에 감사드립니다,,0
C060,카페 오굿,C060_R0014,C060_R0014_S02,무더위 건강관리 잘하시고 자주 찾아주십시요,,0
C060,카페 오굿,C060_R0014,C060_R0014_S03,저희 카페 홍보대사는 바로 고객님입니다,,0
C060,카페 오굿,C060_R0015,C060_R0015_S01,밀크아이스,,0
C060,카페 오굿,C060_R0016,C060_R0016_S01,칭찬 리뷰 감사합니다,,0
C060,카페 오굿,C060_R0016,C060_R0016_S02,보다 나은 맛과 서비스로 보답 하겠습니다,,0
C060,카페 오굿,C060_R0016,C060_R0016_S03,자주 방문해 주십시요,,0
C061,메가MGC커피 삼가역점,C061_R0001,C061_R0001_S01,어디 가나 이제는 쉽게 찾을 수 있는 메가커피 매장이에요,,0
C061,메가MGC커피 삼가역점,C061_R0001,C061_R0001_S02,전국에 4천여개 매장이 있으니 이제 필요하고 찾을 수 있는 곳에 다 위치한 듯해요,,0
C061,메가MGC커피 삼가역점,C061_R0001,C061_R0001_S03,메가커피 삼가역점도 도로변에 위치하고 있지만 잠시 주차도 할 수 있긴합니다,,0
C061,메가MGC커피 삼가역점,C061_R0001,C061_R0001_S04,오전 중에도 이용하려 들어가니 사람들이 많고 주문도 많이 밀려 있네요,,0
C061,메가MGC커피 삼가역점,C061_R0001,C061_R0001_S05,신기합니다,,0
C061,메가MGC커피 삼가역점,C061_R0001,C061_R0001_S06,앉을 좌석도 있어서 미팅도 잠시 가능하고요,좌석,1
C061,메가MGC커피 삼가역점,C061_R0001,C061_R0001_S07,~~ 횡단보도 앞에 위치하여서 오며가며 커피 한 잔 들고 가기 딱 좋습니다,,0
C061,메가MGC커피 삼가역점,C061_R0001,C061_R0001_S08,사장님 직원분 친절하세요,,0
C061,메가MGC커피 삼가역점,C061_R0001,C061_R0001_S09,잘 이용합니다~,,0
C061,메가MGC커피 삼가역점,C061_R0002,C061_R0002_S01,아주 깔끔하고 키오스스크도 두개라 좋아요 :>,,0
C061,메가MGC커피 삼가역점,C061_R0003,C061_R0003_S01,사장님 너무 친절하세요~ 최근에 오픈해서 그런지 매장도 깔끔해요,,0
C061,메가MGC커피 삼가역점,C061_R0003,C061_R0003_S02,패스오더도 사용 가능하면 단골될 것 같아요,,0
C061,메가MGC커피 삼가역점,C061_R0004,C061_R0004_S01,집 근처기도하고 가성비가 좋아서 자주와여~,가격대,1
C061,메가MGC커피 삼가역점,C061_R0005,C061_R0005_S01,차를 타고 가면서 생각을 해본다,,0
C061,메가MGC커피 삼가역점,C061_R0005,C061_R0005_S02,"'안 빨리네, 이거",,0
C061,메가MGC커피 삼가역점,C061_R0005,C061_R0005_S03,너무 달고 마실 수도 없는 팥빙 젤라또 파르페,,0
C061,메가MGC커피 삼가역점,C061_R0005,C061_R0005_S04,우유를 빼먹은 건 아닐까,,0
C061,메가MGC커피 삼가역점,C061_R0006,C061_R0006_S01,매장 깔끔하고 적립도 가능해요👀,,0
C061,메가MGC커피 삼가역점,C061_R0007,C061_R0007_S01,방앗간왔다가 기다리는시간에 한잔합니다,,0
C061,메가MGC커피 삼가역점,C061_R0007,C061_R0007_S02,새해복많이받으세요,,0
C063,커피에반하다 용인삼가역점,C063_R0001,C063_R0001_S01,커피가 산미없는 고소한 바디감의 커피라 개인적으로 너무 좋았어요~,,0
C063,커피에반하다 용인삼가역점,C063_R0001,C063_R0001_S02,디저트로 허니브레드 먹었는데,,0
C063,커피에반하다 용인삼가역점,C063_R0001,C063_R0001_S03,겉바속촉 생크림 듬뿍 달달하거ㅣ 먹으니 커피랑 찰떡,,0
C063,커피에반하다 용인삼가역점,C063_R0001,C063_R0001_S04,딸기라떼도 맛있고 무엇보다 요즘 구하기 힘든 두쫀쿠는,,0
C063,커피에반하다 용인삼가역점,C063_R0001,C063_R0001_S05,카다이프가 진짜 가득해서 다른 두쫀쿠보다 개인적으로 더 맛있더라구요~,,0
C063,커피에반하다 용인삼가역점,C063_R0001,C063_R0001_S06,말차두쫀쿠는 처음 먹어봤는데 말차의 쌉싸름함이 두쫀쿠랑 은근 잘어울려 놀랬어요ㅋㅋㅋ,,0
C063,커피에반하다 용인삼가역점,C063_R0001,C063_R0001_S07,갸또리즈는 처음 먹어봤는데 쫀득함 식감에 부드러우 생크림이 의외로 잘어울리는 달콤한 디저트더라구요,,0
C063,커피에반하다 용인삼가역점,C063_R0001,C063_R0001_S08,조용한 분위기에 커피마시기 좋아 자주 방문할꺼같아요,조용함,1
C063,커피에반하다 용인삼가역점,C063_R0002,C063_R0002_S01,"방문해주셔서 감사드리고,",,0
C063,커피에반하다 용인삼가역점,C063_R0002,C063_R0002_S02,이렇게 정성스런리뷰 또한 감사드립니다,,0
C063,커피에반하다 용인삼가역점,C063_R0002,C063_R0002_S03,앞으로도 만족드릴 수 있도록 노력하겠습니다,,0
C063,커피에반하다 용인삼가역점,C063_R0003,C063_R0003_S01,3주만에 다시 사먹어봤는데 이제 진짜 최고네여,,0
C063,커피에반하다 용인삼가역점,C063_R0003,C063_R0003_S02,피 정말 얇고 스프레드 가득해서 촉촉하고 진짜 맛있어여,,0
C063,커피에반하다 용인삼가역점,C063_R0003,C063_R0003_S03,카다이프도 많이들어갔숴요 다른가게 오픈런 안 해도 될거같은맛입니다,,0
C063,커피에반하다 용인삼가역점,C063_R0004,C063_R0004_S01,방문해 주셔서 감사합니다,,0
C063,커피에반하다 용인삼가역점,C063_R0004,C063_R0004_S02,지난번 실망을 드렸음에도 불구하고 다시 한번 찾아와주시고 소중한리뷰 달아주셔서 정말 감사합니다,,0
C063,커피에반하다 용인삼가역점,C063_R0004,C063_R0004_S03,앞으로 더욱 더 만족드릴 수 있도록 노력하겠습니다,,0
C063,커피에반하다 용인삼가역점,C063_R0005,C063_R0005_S01,매일 만드신다는 두쫀구가 미친 곳,,0
C063,커피에반하다 용인삼가역점,C063_R0005,C063_R0005_S02,평택사는데,,0
C063,커피에반하다 용인삼가역점,C063_R0005,C063_R0005_S03,용인 볼일보러 갈때마다 들립니다,,0
C063,커피에반하다 용인삼가역점,C063_R0005,C063_R0005_S04,피가 얇고 속이 꽉찼어요,,0
C063,커피에반하다 용인삼가역점,C063_R0006,C063_R0006_S01,맛있게 드셨다는 말씀이 가장 큰 힘이 됩니다,,0
C063,커피에반하다 용인삼가역점,C063_R0006,C063_R0006_S02,감사합니다,,0
C063,커피에반하다 용인삼가역점,C063_R0006,C063_R0006_S03,항상 정성을 다하겠습니다,,0
C063,커피에반하다 용인삼가역점,C063_R0006,C063_R0006_S04,오늘 하루 행복하게 보내세요^^,,0
C063,커피에반하다 용인삼가역점,C063_R0007,C063_R0007_S01,두쫀쿠 보고 드세요,,0
C063,커피에반하다 용인삼가역점,C063_R0007,C063_R0007_S02,ㅎㅎ,,0
C063,커피에반하다 용인삼가역점,C063_R0007,C063_R0007_S03,스프레드양이 너무 적은건지,,0
C063,커피에반하다 용인삼가역점,C063_R0007,C063_R0007_S04,카다이프가 많은건지,,0
C063,커피에반하다 용인삼가역점,C063_R0007,C063_R0007_S05,(대체면인거같아여),,0
C063,커피에반하다 용인삼가역점,C063_R0007,C063_R0007_S06,화이트초콜렛은 풀어지지않아서 뭉쳐있고 촉촉함은 없는 두쫀쿠입니다ㅜ,,0
C063,커피에반하다 용인삼가역점,C063_R0007,C063_R0007_S07,레시피를 더 연구해야 할거같아요ㅠ,,0
C063,커피에반하다 용인삼가역점,C063_R0008,C063_R0008_S01,방문해 주셔서 감사합니다,,0
C063,커피에반하다 용인삼가역점,C063_R0008,C063_R0008_S02,맛과 식감은 개인 취향에 따라 다르게 느껴질 수 있는 점 양해 부탁드립니다,,0
C063,커피에반하다 용인삼가역점,C063_R0008,C063_R0008_S03,소중한 의견 감사드리며 더 만족드릴 수 있도록 노력하겠습니다,,0
C063,커피에반하다 용인삼가역점,C063_R0009,C063_R0009_S01,두쫀쿠가 다른데 대비 기대만 못함,,0
C063,커피에반하다 용인삼가역점,C063_R0009,C063_R0009_S02,비쌈,,0
C063,커피에반하다 용인삼가역점,C063_R0010,C063_R0010_S01,방문해 주셔서 감사합니다,,0
C063,커피에반하다 용인삼가역점,C063_R0010,C063_R0010_S02,"두쫀쿠는 고급 원재료와 수작업 공정으로 제작되어 가격이 형성되어 있으며, 맛과 식감은 개인 취향에 따라 다르게 느껴질 수 있는 점 양해 부탁드립니다","공부 적합성,가격대",1
C063,커피에반하다 용인삼가역점,C063_R0010,C063_R0010_S03,소중한 의견 감사드리며 더 만족드릴 수 있도록 노력하겠습니다,,0
C063,커피에반하다 용인삼가역점,C063_R0011,C063_R0011_S01,커피도 맛있고 가성비도 짱,가격대,1
C063,커피에반하다 용인삼가역점,C063_R0011,C063_R0011_S02,간단한 커피타임 딱이네요,,0
C063,커피에반하다 용인삼가역점,C063_R0011,C063_R0011_S03,자주가는 커피숍 입니다,,0
C063,커피에반하다 용인삼가역점,C063_R0012,C063_R0012_S01,시원하고맛있어요,,0
C063,커피에반하다 용인삼가역점,C063_R0013,C063_R0013_S01,가성비 죽입니다 ㅎ,가격대,1
C063,커피에반하다 용인삼가역점,C063_R0014,C063_R0014_S01,커피에 반하다~~^,,0
C064,궁촌커피로스터즈,C064_R0001,C064_R0001_S01,커피에 진심인 까페지기의 직접 로스팅한,,0
C064,궁촌커피로스터즈,C064_R0001,C064_R0001_S02,커피 맛과 친절함에 빠져서 다시 방문해야,,0
C064,궁촌커피로스터즈,C064_R0001,C064_R0001_S03,할 것같은 이 곳 궁촌커피로스터즈~,,0
C064,궁촌커피로스터즈,C064_R0001,C064_R0001_S04,주차도 생각보다 할 곳이 많아서 지나가는 길에,,0
C064,궁촌커피로스터즈,C064_R0001,C064_R0001_S05,잠시 들려서 창밖을 바라보다보면 어느덧,,0
C064,궁촌커피로스터즈,C064_R0001,C064_R0001_S06,시간은 훌쩍 지나있을지도 모른다,,0
C064,궁촌커피로스터즈,C064_R0001,C064_R0001_S07,오늘도 잘마시고 갑니다,,0
C064,궁촌커피로스터즈,C064_R0002,C064_R0002_S01,큰 맘 먹고 게이샤를 주문했습니다~,,0
C064,궁촌커피로스터즈,C064_R0002,C064_R0002_S02,정말 정성껏 내려주셔서 몇년만에 게이샤를 맛봤네요 ㅎㅎ 다음엔 테이크아웃말고 카페 내에서 마시고 싶다는 생각이 드네요ㅎㅎ,,0
C064,궁촌커피로스터즈,C064_R0002,C064_R0002_S03,감사합니다~,,0
C064,궁촌커피로스터즈,C064_R0003,C064_R0003_S01,"궁촌라떼, 솔트크림라떼 맛있어용 추천드립니당♡♡",,0
C064,궁촌커피로스터즈,C064_R0004,C064_R0004_S01,정말 오랜만에 방문한 궁촌,,0
C064,궁촌커피로스터즈,C064_R0004,C064_R0004_S02,역시 맛있었어요,,0
C064,궁촌커피로스터즈,C064_R0004,C064_R0004_S03,"건강 이슈로 카페인을 먹을 수 없어 디카페인 드립 커피를 주문했는데 과일 향, 산미가 디카페인인게 믿을 수 없을 정도로 맛있더라고요",,0
C064,궁촌커피로스터즈,C064_R0004,C064_R0004_S04,💗 앞으로 종종 다시 방문할 듯해요,,0
C064,궁촌커피로스터즈,C064_R0004,C064_R0004_S05,"여전히 앙버터 스콘 맛있고, 센스 있게 잘라주셔서 감사했습니다",,0
C064,궁촌커피로스터즈,C064_R0005,C064_R0005_S01,커피 맛있어요,,0
C064,궁촌커피로스터즈,C064_R0006,C064_R0006_S01,커피가 맛 있어요,,0
C064,궁촌커피로스터즈,C064_R0007,C064_R0007_S01,커피가 맛있어요,,0
