cafe_id,kakao_name,naver_place_id,review_order,review_text
C044,그레이핍플 역북점,2095878008,9,저렴하니 좋아요~!
C044,그레이핍플 역북점,2095878008,10,"사장님 넘  이쁘고 친절해요~~~^^
춥다고하니 바로 난방 올려주시네요~~
깔끔하고 깨끗하고 음료도 맛있네요~~
가성비도 좋구~~~  근처니깐 자주
이용할듯요~~~~~~~^^"
C044,그레이핍플 역북점,2095878008,11,"안녕하세요 그레이핍플커피 역북점입니다! 오늘도 GrayPippleCoffee를 이용해주셔서 감사합니다! 모든 음료와 베이커리가 맛있는 그레이핍플커피 최상의 스페셜티 블렌딩 원두를 사용한 Coffee와 그레이핍플에서만 맛볼 수 있는 다양한 디저트도 있습니다! 다음에도 더 맛있고 정성스러운 커피와 디저트를 가져다 드릴 수 있도록 노력하는 그레이핍플 역북점이 되겠습니다😊 맛있으셨다면 다음에 또 저희 매장을 찾아주시면 감사하겠습니다 ಎ GrayPippleCoffee, Stop Thinking, Just Drink"
C045,팜스보드게임 명지대점,1416645486,1,"8살 아이랑 뭐할지 고민하다가 처음으로 와봤는데 보드게임 종류가 엄청 많아요!
시설이 엄청 깔끔한 것도 좋고 음료랑 케이크도 전문점만큼 맛있네요 직원분들도 다들 친절하셔요! 
아이가 또 오자고 해서 다음에도 이용하려고 합니다‘😉🙏🏻"
C045,팜스보드게임 명지대점,1416645486,2,"보드게임하러 자주 오는 곳인데 쾌적하고 단체 모임하기 좋습니다👍
무엇보다 저렴한 금액으로 무제한 게임 가능한게 너무너무너무 맘에 드네요☺️"
C045,팜스보드게임 명지대점,1416645486,3,"시설이 너무 깔끔하고 지금 핫 이벤트 너무너무 좋아요 :)
특히 너무 친절하셔서 기분이 너무 좋아요.
역북동에서 착한가격에 가성비 있는 보드게임장인거 같아요!! 강추해요!"
C045,팜스보드게임 명지대점,1416645486,4,"​매장도 항상 깔끔하게 관리되어 있고, 아이들이 좋아하는 맛있는 간식과 음료가 많아서 입도 즐거운 곳입니다. 아이들에게 즐거운 추억을 만들어 줄 수 있어 늘 감사한 마음으로 방문하고 있어요. 앞으로도 쭉 자주 방문할 예정입니다!"
C045,팜스보드게임 명지대점,1416645486,5,"며칠 전에 왔다가 정말 재밌게 놀고 또 놀러왔어요!ㅎㅎ 게임도 많고 카페, 음식 다 맛있고 친절하셔서 잘 놀고 가요!ㅎㅎ"
C045,팜스보드게임 명지대점,1416645486,6,"보드게임 할 때 간단하게 방문하기 좋은 팜스보드게임카페 ! 
2~3시간 정도 게임하기 좋아요 ! 
다음에 또 방문하고 싶어요 〰️"
C045,팜스보드게임 명지대점,1416645486,7,매장도 깔끔하고 게임 종류도 다양해서 재밌어요! 무제한 요금이 있는게 진짜 킥이네요ㅎㅎ 종종 이용하겠습니다!
C045,팜스보드게임 명지대점,1416645486,8,"깨끗하고넓고 무엇보다.. 음료랑 음식이 맛잇어여
에어컨도 빵빵 🩷"
C045,팜스보드게임 명지대점,1416645486,9,"집 근처인데, 처음 와봤는데 넘 좋네요! 일단 넓직해요~ 아이들 2층 좋아하잖아요~ 보통 2층은 좁은데 넓직하고 2층에서 160어른 서있어도 머리 쿵 안해요! 창가쪽 자리가 많아서 답답하지 않고 운치있고 좋아요! 친절하시구요~~자주 올 것 같아요!"
C045,팜스보드게임 명지대점,1416645486,10,​아이들이 너무 좋아해서 주말마다 출석 도장 찍는 곳이에요! 룸 타입이라 아이들과 남 눈치 안 보고 편하게 웃고 떠들며 게임할 수 있어서 정말 좋습니다. 게임 종류도 많고 매장도 쾌적해요.
C046,웰빙카페,1358786585,1,"언제와도 따뜻한 분위기의 카페.
차맛은 물론 디저트도 훌륭한 곳.
오늘도 역시입니다.
현미가래떡도 건강약식도 든든한 단팥죽까지.
잠시 쉬어가세요~~^^"
C046,웰빙카페,1358786585,2,"용인에 와서 와이프와 카페 투어 중 찾아가게 된 카페
따뜻한 분위기의 편안한 카페였어요
정원도 있고해서 볼거리도 있고 조용히 시간 보내며 힐링하기 좋은 카페인것같네요
핸드드립커피의 향과 맛이 특히 기억에 남았습니다

카페에 들어가니 소심이 강아지가 반겨주네요
얌전하고 매너 좋은 강즤였음! (사장님이 강아지 좋아하냐고 물어보고 강즤를 데리고 와주셨어요)

분위기와 커피맛이 너무 좋아서 다음에 또 찾아올것같습니다"
C046,웰빙카페,1358786585,3,친구가 분위기 좋은 카페 있다고 해서 같이 왔는데 불멍도 할 수 있고 너무 좋았어요~가래떡구이  있는것도 신기해서 주문해보고 약간 감기기운도 있어서 쌍화차 마셨네요 친구랑 이런저런 얘기 하면서 편한 시간 보냈습니다~~
C046,웰빙카페,1358786585,4,"근처에 볼일 있어서 가다가 분위기 좋은 카페가 있어서 들려봤어요~ 겨울 분위기가 물씬 풍겨서 좋더라구요🩷 
따뜻한 핸드드립에 현미가래떡 구이도 별미죠~ 특히, 에티오피아 커피가 진짜 향이 좋더라구요👍 오랜만에 따뜻하게 시간 잘 보내다 갑니다~ 다음에 또 올게요!"
C046,웰빙카페,1358786585,5,편안한 분위기에 반하고 자수에 반해서 2번째 방문으로 여유를 만끽하고 있습니다. 사장님 너무 친절하시고 원데이 자수도 배울겸 와서 시간보내고 갑니다. 오면 시간가는줄 모르고 머물다가네요~~가래떡구이는 무조건 맛보아야 한답니다!!!😁
C046,웰빙카페,1358786585,6,정말 아늑하고 편안한 카페입니다. 지인과 함께가서 라떼와 가래떡구이를 먹었는데 커피도마싯고 떡구이도 맛있고 이야기 하기도 편안해서 기분좋게 방문했습니다 ^^  겨울에 더 따뜻한느낌이 드는 카페네요~
C046,웰빙카페,1358786585,7,분위기 좋은 카페를 찾아보다가 가게 되었어요. 아주 만족했네요. 숲속카페에서 단팥죽 하나먹고 쌍화차 먹는 기분이네요. 현미가래떡구이 너무 맛있어요. 분위기는 고즈넉하고 아늑해서 친구들이나 가족에게도 추천해야겠어요. 최고
C046,웰빙카페,1358786585,8,동료가 추천해서 왔습니다~숲속 고즈넉한 카페에서 난로 불멍과 함께 갓볶은 원두로 내린 핸드드립커피 한모금 힐링이 따로 없네요 향이 너무너무 좋아서 기분까지 좋아져요 커피 잘은 모르지만 지금까지 마셔본 커피중에 제일 맛있는것 같아요!
C046,웰빙카페,1358786585,9,"지인분을 통해 알게된 레드브릭~~
친절과 미소가 몸에 뵌 사장님은 늘 좋은말 예쁜웃음을 보여주십니다.
우연치않게 프랑스 자수도 배우게 되어 어쩜 찐 단골이 될듯싶네요❤️
들기름에 구운가래떡과 대추차는 진짜 꼭 오셔서 먹어봐야할 찐 궁합^^~~
레드브릭 101👍👍👍"
C046,웰빙카페,1358786585,10,수정산 왔다가 하산후 찾아서 왔습니다~  조용한 예쁜카페를 좋아하는데 딱 맞아 떨어지네요. 불멍도 하고 사장님이 주신 군고구마도 먹고 최고입니다~ 이렇게 집중이 잘 되는 조용한 예쁜 카페에서 편히 쉬다 갑니다~ 쌍화차 좋아하는데 진하고 맛있습니다!! 최고! 계절이 봄가을이면 밖에 정원도 오픈한다고 하네요~
C047,도노커피 용인시청점,1071564020,1,피스타치오라떼 좋아하는데 집 주변에선 찾기 힘들었는데 시청 올 일 있을 때 먹기 좋아요
C047,도노커피 용인시청점,1071564020,2,라떼가 맛있어요~~
C047,도노커피 용인시청점,1071564020,3,"주문이 들어온걸 모르시는듯.. 
한참 기다리다가 주문이 계속 안나와서 말했더니 
뒤늦게 받긴 했는데 급히 하느라 안은 덜 익었.."
C047,도노커피 용인시청점,1071564020,4,"키오스크 결제 후 텀블러 할인을 받을 수 있다는 것을 인지하여 취소 재결제 요청하였으나 텀블러 할인이 되어 있지 않아 1시간 후 재방문하였습니다
본인의 실수로 인해 재방문을 하였는데 사과의 말이나 여타 결제가 완료 되었다는 등의 안내사항이 없었습니다
몹시 불쾌하네요"
C047,도노커피 용인시청점,1071564020,5,커피 맛있어요~~^^
C047,도노커피 용인시청점,1071564020,6,커피가 가성비 짱
C047,도노커피 용인시청점,1071564020,7,시청 유일의 카페 맛있고 친절함
C049,슬로,1826166263,1,샌드위치 진심인 곳~ 리코타 샌드위치 강추!!
C049,슬로,1826166263,2,샌드위치 맛집 입니다~ 정말 가격대비 안에 내용이 넘칠정도이니~ 최고 입니다~ 자주 갈게요
C051,애플하우스,31378381,1,"스테이크 샐러드 너무 맛있네요!! 까르보나라도 아주 고소합니다. 음료도 같이 시키면 할인돼요!!  저녁 시간에는 예약이 많네요~ 주차도 편하고, 인테리어도 멋지고, 친절하셔서 기분이 좋습니다 ^^"
C051,애플하우스,31378381,2,"가끔오는데 인테리어도 좋고 대화하기나
음식맛도 맛있어여"
C051,애플하우스,31378381,3,"피자도 맛있고  생과일 주스 맛있어요
친절해서 너무 기분 좋아요
매장내 인테리어도 편안했어요"
C051,애플하우스,31378381,4,"가고싶은 곳, 맛이 생각나는곳.
애플하우스에 오랜만에 방문했다.
점심시간이 끝나갈 무렵인데 빈자리 탁자가 없다
조금 후에 자리잡고앉아 스파게티 세개, 피자 하나, 샐러드 하나를 주문했다. 식재료가 신선하고 알차며 맛은 최고다. 남김없이 그릇을 비웠다. 사진을 잘 챙기지 못해 아쉽다. 언제나 먹어도 또 먹고싶은 애플하우스의 메뉴들. 좋다."
C051,애플하우스,31378381,5,매일 먹고 싶은 애플하우스 용인 숨은 맛집
C051,애플하우스,31378381,6,파스타 맛집입니다!! 컨셉도 독특하고 분위기도 좋고 음식도 맛있어요~ 화장실에 시원하게 선풍기를 틀어놓는 센스 ^^ 다음엔 피자를 먹어봐야겠어요.
C051,애플하우스,31378381,7,매운 까르보나라 파스타. 매워서 맛있어요!!! 불고기샐러드피자랑 같이 먹으면 꿀맛이네요.
C051,애플하우스,31378381,8,"10시부터 오픈이라 보건소 갔다가 들렸어요!
식전빵도 주시고, 맛도 괜찮았어요"
C051,애플하우스,31378381,9,"우리 부부가 인정한 용인시청 맛집 !
오늘은 불고기피자, 알리오올리오, 단호박 파스타 이렇게 시켰는데 여전히 맛 좋더라구요.
가끔씩 생각나는 맛이라 종종 들려요-"
C052,아이갓에브리씽 용인교육지원청점,1605546979,1,직원들이 친절하고 음료도 맛있어요! 잘 쉬었다 갈게요~
C052,아이갓에브리씽 용인교육지원청점,1605546979,2,커피 진한것같아요ㅎ
C052,아이갓에브리씽 용인교육지원청점,1605546979,3,테이크아웃하기 좋아요~~
C052,아이갓에브리씽 용인교육지원청점,1605546979,4,"우연히 방문하게 된 아이갓에브리씽
음료가 맛있네요."
C052,아이갓에브리씽 용인교육지원청점,1605546979,5,텀블러 가져가면 300원 할인도 해줘요
C052,아이갓에브리씽 용인교육지원청점,1605546979,6,편하게 이야기하기  좋아요^^
C052,아이갓에브리씽 용인교육지원청점,1605546979,7,교육지원청 별관1층 커피숍
C054,폴바셋 용인시청DT점,1574828301,1,라벤더 아이스크림을 먹기위해 할 수 없이 이용. 2층 사람 많음.
C054,폴바셋 용인시청DT점,1574828301,2,역시 폴바셋은 아이스크림이죠
C054,폴바셋 용인시청DT점,1574828301,3,"시간을 올차게 보낼수있는 장소 폴바셋
직원님들 친절하고 커피맛 아주 그만인 카페
들를때마다 만족하는 카페 폴바셋이다
밀크소프트아포가토맛 좋다
아이스크림 진짜 소프트하다
에스프레소맛 진하고도 은은하다
다양한 메뉴를 즐길수있어 좋은곳이다"
C054,폴바셋 용인시청DT점,1574828301,4,"26. 4.28.

신메뉴 
아사이베리요거트. 7,500
라벤더 아이스크림 블루베리라떼  7,900
식사후라 많이 못 마실거 같았는데
맛있어서 금새 다 마셨어요
색도 이쁘고 맛도있고
두마리 토끼 다 잡았네요 ㅎ"
C054,폴바셋 용인시청DT점,1574828301,5,"폴바셋 아이스크림 먹으러 왔어요~~~~^^
밀크티도 안달아서 굿~~~~!!"
C054,폴바셋 용인시청DT점,1574828301,6,"아쿠림라떼♡
인테리어도 깔끔하고 편해요"
C054,폴바셋 용인시청DT점,1574828301,7,커피 부드러워요
C054,폴바셋 용인시청DT점,1574828301,8,룽고 찐하고 맛있네요 ^^♡
C054,폴바셋 용인시청DT점,1574828301,9,"오랜만에 남편이랑 저녁먹고 커피마시러 들렸어요~
시즌룽고메리코코 커피 정말 맛있네요!
특히 티라미슈케이크와 같이 먹으니 더 
맛있고 조용해서 대화하기 좋았어요^^
2층은 자리도 넉넉하고 인테리어도 예뻐서 데이트 장소로 추천합니다🫰😊"
C054,폴바셋 용인시청DT점,1574828301,10,"조용하게 이야기나누기 좋아요!
테이블은 불편합니다.
음료는 맛있어요"
C055,컴포즈커피 용인시청점,2054226170,1,맛있어요. 매장도 넓어서 잠시 쉬었다가기 좋게생겼어요.
C055,컴포즈커피 용인시청점,2054226170,2,"매장에 앉아서 마시고 싶었는데 다른 매장이랑 다르게 테이크아웃보다 매장 이용이 1,000원씩 다 비싸요
참고하시고 방문하세요~"
C056,메가MGC커피 용인더트리니호텔점,2078608492,1,"굿굿
새로 오픈했길래 와봤어요:)
많이 파세요"
C058,길과사람,1117349442,1,"안주도 맛있지만
사장님 넘넘 친절하세요"
C058,길과사람,1117349442,2,폴바셋가려다 우연히 이용했어요가.가볍게 마시기 좋고 친절해요.
C058,길과사람,1117349442,3,"쥐포에도 정성이 느껴집니다~
늘 친절하시기에 지나가다 배불러도 맥주한잔하러 들어가는 곳입니다^^
맥주도 맛나고 여러잔 먹게되는곳~
잘먹었습니다^^"
C058,길과사람,1117349442,4,사장님 친절하시고 서비스도 좋아요~~
C058,길과사람,1117349442,5,"동네에 이렇게 아늑한곳이 있을까요?
가볍게 무겁게 다녀오기좋은곳~
사장님들이 친절하기까지 하시니 더더욱 좋은것 같아요!!
이번엔 가볍게 시켰지만  모든 안주가 다 맛난것같아요~
번창하세요~
또들를께용♡"
C058,길과사람,1117349442,6,좋아요!!
C059,그카페그커피,1950683474,1,용인에서 수제커피중 맛난곳~
C059,그카페그커피,1950683474,2,"커피 열매를 보고 싶을땐~

향 가득 맛난 커피호텔과
클래식 원음이 듣고 싶을땐

꼭 한번 가면 감동 받을 커피 명장 카페"
C059,그카페그커피,1950683474,3,"커피의 명장과
클래식을 편히 클래식하게 들을수 있는 곳"
C059,그카페그커피,1950683474,4,오랜만에 들렸는데 역시 커피가 맛있네요
C059,그카페그커피,1950683474,5,커피 정말 맛나요
C059,그카페그커피,1950683474,6,커피가 참 맛있어요
C059,그카페그커피,1950683474,7,커피가 정말 맛있어요
C059,그카페그커피,1950683474,8,"커피 정말로 맛나요
거기다 친절 하기도 하십니다"
C059,그카페그커피,1950683474,9,디 카페인 커피 정말 맛있어요
C060,카페 오굿,1213027633,1,버터떡 맛있네요~~
C060,카페 오굿,1213027633,2,"선물 받아서 너무 맛있게 먹었는데 계속 생각이 나서 결국 참지 못하고 다음 날 바로 매장으로 달려갔어요😊

고구마 케이크는 처음 먹어봤는데 
고구마 본연의 달콤함은 살아 있으면서도
과하게 달지 않아서 끝까지 부담 없이 먹기 좋았고,

너무너무 맛있는 바스크 치즈 케이크!!!
단맛이 강하지 않고 촉촉하게 치즈의 고소함이 중심이 되는 스타일이라 몇 입만 먹어도 만족감이 꽤 높은 케이크였어요❤

너무 잘먹었습니다! 다음에 재방문 할게요~!"
C060,카페 오굿,1213027633,3,"개업 이후 최고 호평 리뷰에  감사드립니다
""저희 카페 홍보대사는  바로 고객님! 입니다""
슬로건 처럼  시종일관  최고의 맛과 서비스로
보답하겠습니다."
C060,카페 오굿,1213027633,4,"쌍화탕 진짜 최고네요 음료보다 한약에 가까운 맛이에요ㅎㅎ 많이 달지도 않고 잣도 많이 띄워주시고 한방맛이 깊고 진해서 앓던 감기가 다 낫는 기분이네요. 노른자도 띄워주시는 것 같은데 저는 빼고 먹었어요 진짜 최고 ....
원래 케이크만 사먹던 집이었는데 음료도 최고네요!!!
서비스로 주신 커피콩빵도 겉바속촉 너무 맛나요 강릉꺼보다 더 맛있어요~"
C060,카페 오굿,1213027633,5,"쌍화차 호평 리뷰는 처음 인듯 합니다
남녀노소 고객님이 오시지만  1층이라  특히
연세 있으신 분들이  편해서 많이 오셔서 드시는
메뉴인데 리뷰를 남기신 경우는  없었는듯 합니다
감사드립니다 
 변함없이  건강을 생각한 메뉴ㆍ맛과 서비스로 보답해 드리겠습니다"
C060,카페 오굿,1213027633,6,커피 맛도 좋고 케잌도 맛있어요 커피콩빵도 맛보라고 주셨어요
C060,카페 오굿,1213027633,7,"용인 일대에서 찾아보기 힘든 케익하우스입니다. 사장님께서 직접 만드신 케익과 빵, 청으로 만든 다양함 음료가 있습니다. 케익이 많이 달지 않으면서 너무 맛있어요."
C060,카페 오굿,1213027633,8,"극찬 리뷰에 감사드립니다.
누구신지는 잘 모르겠지만 저의 가게가 추구하는
진심을 그대로 표현해 주셔서 더할 수 없는 칭찬과 격려에 힘이 되고 더 잘 해야겠다는 각오를 다져봅니다."
C060,카페 오굿,1213027633,9,아이스라떼 얼음이 우유라 녹아도 맛있어요
C060,카페 오굿,1213027633,10,"감사합니다. 
많은 분들이 우유얼음에 깜짝 놀래시곤한데 리뷰글은 처음입니다.
일반 타 카페와는 차별화한 우유 얼음을 넣어서 우유의 고소한 맛을  마지막까지 느끼실 수 있을거예요.
자주 찾아주십시요. 다시 한번 감사드립니다."
C060,카페 오굿,1213027633,11,친절하세요
C060,카페 오굿,1213027633,12,"감사합니다. 고객님이 저희 홍보대사 입니다.
자주 찾아와 주시고 좋은 점은 많이 홍보 부탁드려요."
C060,카페 오굿,1213027633,13,"딸이랑 운동하러 나왔다가
국내산 통팥을보고
오굿으로
빙수 먹으러 그냥 들어옴
맛있고 
친절하시고
깨끗하고
분위기 밝고
만족
맛있어요
많이 놀러오세요👍"
C060,카페 오굿,1213027633,14,"방문해 주시고 칭찬 리뷰글까지 남겨주심에 감사드립니다.
무더위 건강관리 잘하시고 자주 찾아주십시요.
저희 카페 홍보대사는 바로 고객님입니다."
C060,카페 오굿,1213027633,15,밀크아이스
C060,카페 오굿,1213027633,16,칭찬 리뷰 감사합니다.  보다 나은 맛과 서비스로 보답 하겠습니다. 자주 방문해 주십시요.
C061,메가MGC커피 삼가역점,1342574627,1,어디 가나 이제는 쉽게 찾을 수 있는 메가커피 매장이에요. 전국에 4천여개 매장이 있으니 이제 필요하고 찾을 수 있는 곳에 다 위치한 듯해요. 메가커피 삼가역점도 도로변에 위치하고 있지만 잠시 주차도 할 수 있긴합니다. 오전 중에도 이용하려 들어가니 사람들이 많고 주문도 많이 밀려 있네요. 신기합니다. 앉을 좌석도 있어서 미팅도 잠시 가능하고요.~~ 횡단보도 앞에 위치하여서 오며가며 커피 한 잔 들고 가기 딱 좋습니다.!! 사장님 직원분 친절하세요. 잘 이용합니다~
C061,메가MGC커피 삼가역점,1342574627,2,아주 깔끔하고 키오스스크도 두개라 좋아요 :>
C061,메가MGC커피 삼가역점,1342574627,3,사장님 너무 친절하세요~ 최근에 오픈해서 그런지 매장도 깔끔해요! 패스오더도 사용 가능하면 단골될 것 같아요!
C061,메가MGC커피 삼가역점,1342574627,4,집 근처기도하고 가성비가 좋아서 자주와여~
C061,메가MGC커피 삼가역점,1342574627,5,"차를 타고 가면서 생각을 해본다.
'안 빨리네, 이거!'
너무 달고 마실 수도 없는 팥빙 젤라또 파르페.
우유를 빼먹은 건 아닐까?"
C061,메가MGC커피 삼가역점,1342574627,6,매장 깔끔하고 적립도 가능해요👀
C061,메가MGC커피 삼가역점,1342574627,7,"방앗간왔다가 기다리는시간에 한잔합니다
새해복많이받으세요"
C062,카페9.1,1231635420,1,까페구쩜일 너무 좋아요 ! 매일 주일마다 일용할양식을 근사한 곳에서 먹는 기분을 선물받는 느낌이에요
C063,커피에반하다 용인삼가역점,1049135950,1,"커피가 산미없는 고소한 바디감의 커피라 개인적으로 너무 좋았어요~ 
디저트로 허니브레드 먹었는데
겉바속촉 생크림 듬뿍 달달하거ㅣ 먹으니 커피랑 찰떡!!
딸기라떼도 맛있고 무엇보다 요즘 구하기 힘든 두쫀쿠는
카다이프가 진짜 가득해서 다른 두쫀쿠보다 개인적으로 더 맛있더라구요~
말차두쫀쿠는 처음 먹어봤는데 말차의 쌉싸름함이 두쫀쿠랑 은근 잘어울려 놀랬어요ㅋㅋㅋ
갸또리즈는 처음 먹어봤는데 쫀득함 식감에 부드러우 생크림이 의외로 잘어울리는 달콤한 디저트더라구요
조용한 분위기에 커피마시기 좋아 자주 방문할꺼같아요"
C063,커피에반하다 용인삼가역점,1049135950,2,"방문해주셔서 감사드리고,
이렇게 정성스런리뷰 또한 감사드립니다.
앞으로도 만족드릴 수 있도록 노력하겠습니다."
C063,커피에반하다 용인삼가역점,1049135950,3,"3주만에 다시 사먹어봤는데 이제 진짜 최고네여 ...
피 정말 얇고 스프레드 가득해서 촉촉하고 진짜 맛있어여
카다이프도 많이들어갔숴요 다른가게 오픈런 안 해도 될거같은맛입니다"
C063,커피에반하다 용인삼가역점,1049135950,4,"방문해 주셔서 감사합니다.
지난번 실망을 드렸음에도 불구하고 다시 한번 찾아와주시고 소중한리뷰 달아주셔서 정말 감사합니다.
앞으로 더욱 더 만족드릴 수 있도록 노력하겠습니다."
C063,커피에반하다 용인삼가역점,1049135950,5,"매일 만드신다는 두쫀구가 미친 곳.
평택사는데.용인 볼일보러 갈때마다 들립니다.
피가 얇고 속이 꽉찼어요."
C063,커피에반하다 용인삼가역점,1049135950,6,"맛있게 드셨다는 말씀이 가장 큰 힘이 됩니다. 감사합니다! 항상 정성을 다하겠습니다.
오늘 하루 행복하게 보내세요^^"
C063,커피에반하다 용인삼가역점,1049135950,7,"두쫀쿠 보고 드세요 ... ㅎㅎ...
스프레드양이 너무 적은건지... 카다이프가 많은건지...(대체면인거같아여)
화이트초콜렛은 풀어지지않아서 뭉쳐있고 촉촉함은 없는 두쫀쿠입니다ㅜ
레시피를 더 연구해야 할거같아요ㅠ"
C063,커피에반하다 용인삼가역점,1049135950,8,"방문해 주셔서 감사합니다.
맛과 식감은 개인 취향에 따라 다르게 느껴질 수 있는 점 양해 부탁드립니다.
소중한 의견 감사드리며 더 만족드릴 수 있도록 노력하겠습니다."
C063,커피에반하다 용인삼가역점,1049135950,9,"두쫀쿠가 다른데 대비 기대만 못함
비쌈"
C063,커피에반하다 용인삼가역점,1049135950,10,"방문해 주셔서 감사합니다.
두쫀쿠는 고급 원재료와 수작업 공정으로 제작되어 가격이 형성되어 있으며, 맛과 식감은 개인 취향에 따라 다르게 느껴질 수 있는 점 양해 부탁드립니다.
소중한 의견 감사드리며 더 만족드릴 수 있도록 노력하겠습니다."
C063,커피에반하다 용인삼가역점,1049135950,11,"커피도 맛있고 가성비도 짱
간단한 커피타임 딱이네요 
자주가는 커피숍 입니다"
C063,커피에반하다 용인삼가역점,1049135950,12,시원하고맛있어요
C063,커피에반하다 용인삼가역점,1049135950,13,가성비 죽입니다 ㅎ
C063,커피에반하다 용인삼가역점,1049135950,14,커피에 반하다~~^
C064,궁촌커피로스터즈,1210281462,1,"커피에 진심인 까페지기의 직접 로스팅한
커피 맛과 친절함에 빠져서 다시 방문해야
할 것같은 이 곳 궁촌커피로스터즈~!

주차도 생각보다 할 곳이 많아서 지나가는 길에
잠시 들려서 창밖을 바라보다보면 어느덧
시간은 훌쩍 지나있을지도 모른다

오늘도 잘마시고 갑니다"
C064,궁촌커피로스터즈,1210281462,2,"큰 맘 먹고 게이샤를 주문했습니다~ 
정말 정성껏 내려주셔서 몇년만에 게이샤를 맛봤네요 ㅎㅎ 다음엔 테이크아웃말고 카페 내에서 마시고 싶다는 생각이 드네요ㅎㅎ 
감사합니다~"
C064,궁촌커피로스터즈,1210281462,3,"궁촌라떼, 솔트크림라떼 맛있어용 추천드립니당♡♡"
C064,궁촌커피로스터즈,1210281462,4,"정말 오랜만에 방문한 궁촌. 역시 맛있었어요. 건강 이슈로 카페인을 먹을 수 없어 디카페인 드립 커피를 주문했는데 과일 향, 산미가 디카페인인게 믿을 수 없을 정도로 맛있더라고요! 💗 앞으로 종종 다시 방문할 듯해요. 여전히 앙버터 스콘 맛있고, 센스 있게 잘라주셔서 감사했습니다!"
C064,궁촌커피로스터즈,1210281462,5,커피 맛있어요
C064,궁촌커피로스터즈,1210281462,6,커피가 맛 있어요
C064,궁촌커피로스터즈,1210281462,7,커피가 맛있어요
C064,궁촌커피로스터즈,1210281462,8,"항상 맛있어요 
맛있는 커피 마시고 싶을 때마다 궁촌으로 갑니당"
C065,처인재,2008820163,1,"인테리어가 너무 잘 되어있고 뷰도 짱짱 좋아요!! 
일단 들어가면 매장이 넓구요 커피랑 음료도 빨리나와서 너무너무 좋았어요!!  그리고 디저트도 짱이랑 케이크랑 다양해서 좋았구요 사장님도 친절하셔서 다음에 또 지인들이랑 오려구요 ☺️"
C065,처인재,2008820163,2,"커피가 진하고 맛있어요~! 🧡🩵💙🩷💜🤍
베이커리가 다양한데 벌써 많이 나갓더라구요! 
다음에 다른 빵들도 맛보고싶어요 😆"
C065,처인재,2008820163,3,"분위기가 정말 독특한 컨셉의 카페
곳곳에 전시된 그림들도 자유롭게 구경할 수 있어서 
단순히 커피만 마시는 공간이 아니라 작은 갤러리에 온 느낌!

특히 의자가 정말 편안해서 오래 앉아 대화하기 좋음
조용하고 아늑한 분위기~~"
C065,처인재,2008820163,4,"점심 식사후  바로 옆 커피숖방문
친절함에  놀랍고 겔러리 (?) 분위기
우리쌀 로 만든빵  ~~
커피한잔에  그림감상
행복한 시간 입니다
담에  또 옵니다^^
강추^^"
C065,처인재,2008820163,5,"오픈전 인테리어 할 때부터 눈여겨 봤어요
무슨 매장일까
직접 와보니 카페가 넘 깔끔하고 이뻐요🩷
주차장 이용 편해서 좋고
빵마다 다 맛이 좋아요👍
레드자몽에이드도 진하고 맛있었어요👍
늦은 시간이라 커피를 못마셔서ㅠ 
커피맛 보러 또들릴게요~~~"
C065,처인재,2008820163,6,"#용인카페#처인구카페#카페맛집#노버터노설탕빵#빵지순례
동네여서 감사한 커피맛집♡
한달밖에안됐는데
몇번째인지♡"
C065,처인재,2008820163,7,"우연히 방문하게 된 처인재 카페.
맛있는 베이커리와 커피는 물론, 분위기와 인테리어까지 너무 좋았어요.
공간 곳곳에서 멋진 작품도 감상할 수 있어 더 특별하게 느껴졌습니다.
다음에 또 방문하고 싶은 곳이에요 :)"
C065,처인재,2008820163,8,"탁트인 통창으로 보이는 풍경도 좋고
식사 후 차 마시러 오기 좋네요.
빵도 맛있어요"
C065,처인재,2008820163,9,"예쁘고 깔끔해서 맘에 들어요
오늘은 커피에 무화과얼그레이케이크~
케이크👍 적당한 단맛이 부트러운 커피랑 넘 잘어울려요~~
맛이 너무 좋아요💕"
C065,처인재,2008820163,10,"분위기 좋고 음료가 맛있어요!!
2층에서는 전시도 운영하고 있어서 독특해요"
C066,카페586,1688125276,1,"사장님도 너무 친절하시고
두바이쫀쿠가 품절이여서 아몬드 쫀득볼을 사왔는데...
하나만 사온걸 후회했어요 ㅠㅠㅠ
ㅠㅠㅠ진짜 너무맛있고 오픈런해서 쟁여놓고싶은맛!!
겉에 쫀득한 피도 두껍지않아서 너무좋고
두바이 티그레도 너무맛있고 좋았어요!!
처인구 두바이쫀득볼 맛집이에요!!"
C066,카페586,1688125276,2,"삼가동 두바이쫀득쿠키 맛집!!
근데 아몬드 쫀쿠도 진짜진짜맛있어요!
아몬드는 네이버포장예약이 가능하니까
먼자 포장예약하고 매장가서 두쫀쿠 현장구매하는걸 추천드려요!!
두바이만큼 아몬드도 짱맛!
집앞에 두쫀쿠 맛집이있어서 행복해여🧡"
C066,카페586,1688125276,3,"이날 손님이 오셔서 디저트류만 구매했는데, 
정말 거짓말 안하고 다 맛있었어요~ 
집 근처에 이렇게 디저트 맛있는 카페가 있는지 몰랐네요! 자주 방문하겠습니다~"
C066,카페586,1688125276,4,아담하면서 개성있는 카페입니다~~^^
